,ts,actual,forecast,forecast_lower,forecast_upper
907,2006-01-19,43.68471145629883,46.42617304400253,35.242510727991814,57.60983536001325
908,2006-01-20,42.77516174316406,46.450433154065244,35.222496653873165,57.678369654257324
909,2006-01-23,42.80144500732422,47.15835925601641,35.94340498781162,58.3733135242212
910,2006-01-24,42.507022857666016,47.09488430535103,36.09910975027969,58.09065886042237
911,2006-01-25,42.53857421875,47.093686267950424,36.11693738343807,58.07043515246278
912,2006-01-26,42.43869400024414,47.24520389255521,36.0525009937277,58.43790679138272
913,2006-01-27,42.59640502929688,46.696377414949396,35.36438338303091,58.02837144686788
914,2006-01-30,42.9171028137207,48.46349535564389,37.08504908555853,59.841941625729255
915,2006-01-31,42.74361801147461,47.46598731844911,36.339721639550824,58.592252997347394
916,2006-02-01,43.080108642578125,47.30487902101973,36.21997435639998,58.38978368563948
917,2006-02-02,42.70680618286133,46.77448237233262,35.49848386259662,58.05048088206862
918,2006-02-03,42.04438018798828,48.07312978717325,36.843136046244126,59.303123528102375
919,2006-02-06,41.802520751953125,48.81584472797793,37.60062773547862,60.03106172047725
920,2006-02-07,41.98127365112305,48.712236757441374,37.71260671016931,59.71186680471344
921,2006-02-08,42.58741760253906,48.84666314770716,37.866832510555795,59.82649378485853
922,2006-02-09,42.3765754699707,48.92647665785602,37.73107775201451,60.121875563697536
923,2006-02-10,42.86677169799805,48.886154564415264,37.647027943206595,60.12528118562393
924,2006-02-13,42.39767456054688,49.20726809293323,37.992995562358615,60.42154062350784
925,2006-02-14,42.74025344848633,48.924073224445564,37.937104065526825,59.911042383364304
926,2006-02-15,42.61376190185547,49.038211430354664,38.07153045859569,60.00489240211364
927,2006-02-16,42.6453857421875,48.99487033981829,37.810747133186624,60.17899354644996
928,2006-02-17,42.53997421264648,48.95654683813464,37.72850434946869,60.18458932680059
929,2006-02-20,,48.711745795835895,37.49361356728741,59.92987802438438
930,2006-02-21,42.42929458618164,48.01365793428923,37.022929192608196,59.00438667597026
931,2006-02-22,42.87731552124024,47.67020556233661,36.70040596938786,58.640005155285365
932,2006-02-23,42.27116775512695,47.42751487505552,36.244361499002686,58.61066825110836
933,2006-02-24,42.21845245361328,47.17917385203947,35.952203643509364,58.406144060569574
934,2006-02-27,42.4978141784668,46.81396180018595,35.601498065885195,58.026425534486705
935,2006-02-28,42.29225540161133,46.43091822768474,35.44575033000312,57.41608612536636
936,2006-03-01,42.11307144165039,46.36599349385597,35.400944641528355,57.33104234618358
937,2006-03-02,42.13410186767578,46.22523866803904,35.04228289167992,57.40819444439816
938,2006-03-03,42.144676208496094,46.06924711492324,34.842248844762146,57.29624538508434
939,2006-03-06,42.16575241088867,46.01543491084539,34.80258735954855,57.22828246214223
940,2006-03-07,42.318603515625,45.511356359594245,34.52574529481234,56.49696742437615
941,2006-03-08,42.766632080078125,45.46679387824547,34.50132058341211,56.43226717307883
942,2006-03-09,42.70336151123047,45.41086248832666,34.22760446955636,56.59412050709695
943,2006-03-10,42.99323654174805,45.36024446983845,34.13277635780291,56.58771258187399
944,2006-03-13,43.18301010131836,45.414549204830905,34.200523616605004,56.628574793056806
945,2006-03-14,43.68373489379883,45.00119349498779,34.014310882055824,55.98807610791975
946,2006-03-15,43.94723510742188,45.04352519928807,34.06820043742769,56.01884996114845
947,2006-03-16,43.678443908691406,44.70760175298639,33.513307543147874,55.90189596282491
948,2006-03-17,43.90509796142578,44.79947892027081,33.56389899525411,56.03505884528751
949,2006-03-20,44.05268096923828,44.93375419462402,33.72018355438906,56.147324834858985
950,2006-03-21,44.17390823364258,44.64878638915618,33.66238622167182,55.63518655664054
951,2006-03-22,44.511226654052734,44.83223400088785,33.86593079025441,55.79853721152129
952,2006-03-23,43.85239028930664,44.89900372152425,33.71518590793189,56.082821535116615
953,2006-03-24,43.936710357666016,45.012835767119384,33.78466574947853,56.24100578476024
954,2006-03-27,43.78912734985352,45.70809811246686,34.49295474533855,56.92324147959516
955,2006-03-28,43.44654846191406,45.55524092276059,34.56664369865735,56.54383814686383
956,2006-03-29,43.81549072265625,45.801624271493395,34.83261617216658,56.77063237082021
957,2006-03-30,43.85239028930664,45.79585653104674,34.60923445765288,56.982478604440594
958,2006-03-31,43.46760940551758,45.8666252529806,34.635323752706405,57.09792675325479
959,2006-04-03,43.7785758972168,46.230363209851824,34.99974258062089,57.46098383908276
960,2006-04-04,43.98416519165039,45.985730206758845,34.981105943468755,56.990354470048935
961,2006-04-05,44.363651275634766,46.17016529940165,35.187687984754305,57.152642614049
962,2006-04-06,44.17390823364258,46.03562656352574,34.837323095204674,57.2339300318468
963,2006-04-07,43.472900390625,46.10231595072947,34.85764516209805,57.34698673936089
964,2006-04-10,43.27262496948242,46.24540551181555,35.01208285475839,57.478728168872706
965,2006-04-11,42.777156829833984,46.087776672487905,35.07542836668898,57.10012497828683
966,2006-04-12,42.56105422973633,47.273822561013134,36.17267805784713,58.37496706417914
967,2006-04-13,43.209354400634766,47.38501028256064,36.063732824816476,58.70628774030481
968,2006-04-14,,47.56464026108138,36.204474973616755,58.924805548546004
969,2006-04-17,43.0301399230957,47.53712948846602,36.19183612792736,58.88242284900468
970,2006-04-18,43.91035842895508,47.31877298388439,36.20355870879837,58.433987258970404
971,2006-04-19,43.14611053466797,47.23981704442346,36.14657980853079,58.333054280316134
972,2006-04-20,43.23044204711914,46.02481824545528,34.839759468899075,57.20987702201148
973,2006-04-21,43.04067993164063,45.96682517595822,34.73783861425824,57.195811737658204
974,2006-04-24,43.27787399291992,46.14214908479178,34.92675059658608,57.35754757299748
975,2006-04-25,43.573036193847656,45.76653461494276,34.7776619037376,56.755407326147925
976,2006-04-26,43.93141555786133,45.83121723341178,34.86166798348448,56.800766483339075
977,2006-04-27,44.21077728271485,45.83275389631755,34.64479298798416,57.020714804650936
978,2006-04-28,43.39908981323242,45.91469362282868,34.68141874680009,57.14796849885727
979,2006-05-01,43.34112548828125,45.693346004015694,34.38613427075877,57.00055773727262
980,2006-05-02,43.44126129150391,44.64724660663188,33.57128127901894,55.72321193424482
981,2006-05-03,43.58884048461914,44.63700823207266,33.58131928672755,55.69269717741777
982,2006-05-04,43.44654846191406,45.79813579552973,34.606654557546065,56.9896170335134
983,2006-05-05,43.8945541381836,45.770452920264546,34.53581164573765,57.00509419479144
984,2006-05-08,43.84694290161133,45.580301215137766,34.359882322148025,56.80072010812751
985,2006-05-09,44.02679443359375,44.97856915257441,33.986603291793145,55.97053501335567
986,2006-05-10,43.852237701416016,44.65549540223273,33.684574118089955,55.62641668637551
987,2006-05-11,43.61949157714844,44.42475968130847,33.23989879169342,55.609620570923525
988,2006-05-12,43.58245849609375,44.386856385487874,33.15810797647102,55.615604794504726
989,2006-05-15,43.84694290161133,44.78028296833639,33.56603100121473,55.99453493545804
990,2006-05-16,43.46078872680664,44.63178482236785,33.64497375668941,55.618595888046286
991,2006-05-17,42.98999786376953,44.86487208981555,33.89862737181706,55.83111680781404
992,2006-05-18,42.66733932495117,44.85659914961843,33.672814109300376,56.04038418993649
993,2006-05-19,42.46631240844727,44.949055941869084,33.72116935088872,56.176942532849445
994,2006-05-22,42.32876586914063,45.25516397560244,34.03947023079741,56.47085772040747
995,2006-05-23,42.228271484375,45.11109707308063,34.113357828583354,56.108836317577904
996,2006-05-24,42.20181274414063,45.12513011749593,34.144541533068775,56.10571870192308
997,2006-05-25,42.39225387573242,45.32498240474572,34.129712291034366,56.52025251845707
998,2006-05-26,42.71492767333984,45.420117808988145,34.18057478559077,56.65966083238552
999,2006-05-29,,45.69901170837998,34.359533473355484,57.03848994340447
1000,2006-05-30,42.402828216552734,45.27694703036587,34.16583588766364,56.388058173068096
1001,2006-05-31,42.26531219482422,45.44176991857763,34.354809286859705,56.52873055029555
1002,2006-06-01,42.68321228027344,45.277691127000466,34.081257279488455,56.47412497451248
1003,2006-06-02,42.06429290771485,45.396054380226104,34.14576716464221,56.64634159581
1004,2006-06-05,41.82096481323242,46.02529471252322,34.79909114284047,57.25149828220597
1005,2006-06-06,42.19123840332031,45.78216248855131,34.784253232993905,56.78007174410871
1006,2006-06-07,41.86857223510742,45.96797033792622,34.99652735553449,56.939413320317946
1007,2006-06-08,40.74714279174805,46.077151456721424,34.89337714686128,57.260925766581565
1008,2006-06-09,41.06451797485352,46.09339085183554,34.86567598452434,57.321105719146736
1009,2006-06-12,40.74184799194336,46.25951852537748,35.04582455010205,57.47321250065291
1010,2006-06-13,40.69423294067383,45.96286393106403,34.976312778649444,56.94941508347861
1011,2006-06-14,41.10684585571289,45.944898202255544,34.9785444707676,56.911251933743486
1012,2006-06-15,41.55646896362305,45.744515751649516,34.56060721332484,56.92842428997419
1013,2006-06-16,41.23378753662109,45.46932087511365,34.24150744569435,56.69713430453295
1014,2006-06-19,41.08567810058594,45.314379794532385,34.100945869706386,56.527813719358385
1015,2006-06-20,41.25494384765625,44.86912851387354,33.88302408653972,55.85523294120736
1016,2006-06-21,41.4189338684082,44.82313959132401,33.85718097069902,55.789098211948996
1017,2006-06-22,40.831764221191406,44.61079478778126,33.42728958953011,55.79429998603241
1018,2006-06-23,40.78416061401367,44.539913780923406,33.312358908754405,55.76746865309241
1019,2006-06-26,40.81061935424805,44.573457061226016,33.35932722026521,55.787586902186824
1020,2006-06-27,40.53554153442383,44.207113684117594,33.21994517070041,55.194282197534775
1021,2006-06-28,40.49851608276367,44.124201797970684,33.15656284009914,55.09184075584223
1022,2006-06-29,41.04338455200195,43.93217930030002,32.74623805943453,55.11812054116551
1023,2006-06-30,40.63604736328125,43.87643769436836,32.64562433924907,55.10725104948766
1024,2006-07-03,,44.22822369880116,32.90905246610889,55.54739493149343
1025,2006-07-04,,44.415804966725595,33.33118104689929,55.5004288865519
1026,2006-07-05,41.138580322265625,43.96257591616582,32.89860834221998,55.026543490111656
1027,2006-07-06,41.30783462524414,43.40031151267736,32.11489613297578,54.685726892378945
1028,2006-07-07,40.42445755004883,43.26485728840305,32.032860094052666,54.496854482753434
1029,2006-07-10,40.55670166015625,43.875101469790906,32.650845064231504,55.09935787535031
1030,2006-07-11,40.45091247558594,43.52007908476048,32.5228532628253,54.517304906695664
1031,2006-07-12,39.92722702026367,43.896568219537194,32.91370945843279,54.8794269806416
1032,2006-07-13,39.27128219604492,43.81271607872176,32.6122222453276,55.013209912115926
1033,2006-07-14,38.9168701171875,44.21024506822681,32.96705023621214,55.453439900241484
1034,2006-07-17,38.985633850097656,45.03758025324393,33.82264085396254,56.25251965252532
1035,2006-07-18,39.281864166259766,44.818694727449184,33.831170475032046,55.80621897986632
1036,2006-07-19,40.23932266235352,45.06784524608527,34.100898177739175,56.034792314431364
1037,2006-07-20,39.92722702026367,45.132034282162785,33.94832713977814,56.31574142454743
1038,2006-07-21,39.599246978759766,45.11640019903227,33.88888410897082,56.34391628909372
1039,2006-07-24,40.19699096679688,45.607122900703345,34.394180457971814,56.82006534343488
1040,2006-07-25,40.14411163330078,45.3788991936886,34.39349987333868,56.36429851403852
1041,2006-07-26,40.11235046386719,45.437445498802276,34.4723296669217,56.40256133068285
1042,2006-07-27,40.281620025634766,45.33416651130968,34.1512547508268,56.51707827179256
1043,2006-07-28,40.71010971069336,45.522001295032595,34.295288461052515,56.748714129012676
1044,2006-07-31,40.94815444946289,45.772977540086856,34.56063550177822,56.98531957839549
1045,2006-08-01,40.276344299316406,45.47557090190889,34.49082698611202,56.46031481770576
1046,2006-08-02,40.37156295776367,45.510200305285935,34.5457468321777,56.47465377839417
1047,2006-08-03,40.37683868408203,45.44356350251546,34.26152104771967,56.62560595731125
1048,2006-08-04,40.1546745300293,45.405731620992185,34.17965499486829,56.63180824711608
1049,2006-08-07,39.9483757019043,45.08678094742292,33.86917405634627,56.30438783849958
1050,2006-08-08,40.006797790527344,44.538059524060515,33.54720554794094,55.52891350018009
1051,2006-08-09,40.03866195678711,44.23775060362972,33.26684405849018,55.20865714876926
1052,2006-08-10,40.22454452514648,44.03731593187472,32.85228052019011,55.22235134355934
1053,2006-08-11,40.08647155761719,43.685496636114706,32.455527136771295,54.91546613545812
1054,2006-08-14,40.723758697509766,43.774567058776505,32.453275455234824,55.095858662318186
1055,2006-08-15,40.93620681762695,44.09549409452691,33.008888128215006,55.18210006083882
1056,2006-08-16,42.00369644165039,43.57538332226458,32.5095055938654,54.64126105066376
1057,2006-08-17,42.15238571166992,43.13158191091644,31.843088386351,54.42007543548188
1058,2006-08-18,42.433895111083984,43.302998236708405,32.072504903540434,54.533491569876375
1059,2006-08-21,42.104583740234375,43.32835034836049,32.1143095813084,54.54239111541258
1060,2006-08-22,41.92932891845703,42.97996918271189,31.993892493103374,53.96604587232041
1061,2006-08-23,41.78061676025391,42.94044470413455,31.975163704924462,53.905725703344636
1062,2006-08-24,42.15768814086914,42.84019851749408,31.65769059937751,54.02270643561065
1063,2006-08-25,42.42325210571289,42.74859565652085,31.522367230279382,53.97482408276231
1064,2006-08-28,42.65692901611328,42.96510044335807,31.746858207799917,54.18334267891622
1065,2006-08-29,43.23050308227539,42.726707155589736,31.73529870811243,53.71811560306704
1066,2006-08-30,43.13489532470703,42.66771106854097,31.696269652396477,53.639152484685454
1067,2006-08-31,43.00212478637695,42.73628616709969,31.550939055991318,53.92163327820806
1068,2006-09-01,43.235801696777344,42.78498029784821,31.554266731495144,54.01569386420127
1069,2006-09-04,,42.85509942915422,31.548805628121343,54.1613932301871
1070,2006-09-05,42.93839645385742,42.147489851412786,31.07275907968387,53.2222206231417
1071,2006-09-06,42.63568115234375,42.373861636153535,31.313400963588535,53.434322308718535
1072,2006-09-07,42.16833114624024,43.31365147662133,32.11084951415381,54.51645343908885
1073,2006-09-08,42.837501525878906,43.72461638949305,32.4854555827878,54.9637771961983
1074,2006-09-11,42.98087310791016,44.21403943187958,32.998905697015545,55.42917316674361
1075,2006-09-12,43.697853088378906,44.1721568637294,33.18533865149885,55.158975075959944
1076,2006-09-13,43.660682678222656,44.397021393948,33.43128975018434,55.36275303771166
1077,2006-09-14,43.79875946044922,44.66941044619518,33.48721143950998,55.85160945288038
1078,2006-09-15,44.04838180541992,44.92610072279154,33.70018398196428,56.1520174636188
1079,2006-09-18,43.67658996582031,45.40920191662354,34.19753450152555,56.62086933172152
1080,2006-09-19,43.480106353759766,45.190463839721744,34.20615332356336,56.174774355880125
1081,2006-09-20,44.30328369140625,45.28361676469732,34.31946972368442,56.24776380571022
1082,2006-09-21,43.3420295715332,45.240965930850024,34.058984341106644,56.422947520593404
1083,2006-09-22,43.12960052490234,45.357067198776384,34.13101531817581,56.58311907937696
1084,2006-09-25,43.54915237426758,45.91299767283414,34.69981744773258,57.1261778979357
1085,2006-09-26,43.81468963623047,45.87227739993919,34.88556730727569,56.858987492602694
1086,2006-09-27,43.596954345703125,46.213277117856464,35.24619457632774,57.18035965938519
1087,2006-09-28,43.54384613037109,46.32315770334594,35.13827914767907,57.50803625901281
1088,2006-09-29,43.51728820800781,46.48116638666875,35.247942499228245,57.71439027410925
1089,2006-10-02,43.480106353759766,46.80529368074265,35.57968376407207,58.03090359741323
1090,2006-10-03,43.3632698059082,46.63067524698677,35.63390226781897,57.62744822615457
1091,2006-10-04,44.13333511352539,46.87253759744544,35.89223056677728,57.852844628113594
1092,2006-10-05,44.03775024414063,46.67705329024183,35.47989045778512,57.87421612269854
1093,2006-10-06,44.15459060668945,46.82950545315883,35.59523216752205,58.06377873879561
1094,2006-10-09,44.61130905151367,47.17077656977892,35.95361798192063,58.387935157637216
1095,2006-10-10,44.712249755859375,46.84398489301755,35.85443263178546,57.83353715424964
1096,2006-10-11,44.712249755859375,47.022232296015716,36.053859887283295,57.99060470474814
1097,2006-10-12,44.983097076416016,47.132495595421915,35.950040740276215,58.314950450567615
1098,2006-10-13,45.71597290039063,47.12027715539464,35.89403698344355,58.34651732734573
1099,2006-10-16,46.050575256347656,46.71376643745593,35.501786119093865,57.925746755818
1100,2006-10-17,46.178070068359375,46.11684159386685,35.132211094408746,57.10147209332496
1101,2006-10-18,47.702239990234375,45.81668475003178,34.85234894635855,56.78102055370501
1102,2006-10-19,47.7234992980957,45.50376590340599,34.32186026866049,56.685671538151496
1103,2006-10-20,48.0527572631836,45.103772917148646,33.87792528882552,56.32962054547177
1104,2006-10-23,48.6263427734375,44.28991257111723,33.05993082710313,55.519894315131324
1105,2006-10-24,48.58916473388672,43.73756749999616,32.7352510326934,54.73988396729892
1106,2006-10-25,48.76973342895508,43.808867353908894,32.827430438366996,54.79030426945079
1107,2006-10-26,48.61570358276367,43.54241159903947,32.34285152670157,54.741971671377364
1108,2006-10-27,48.20150375366211,43.52272650862281,32.28617950104821,54.75927351619741
1109,2006-10-30,48.59447860717773,43.885064513079286,32.66156065569406,55.10856837046451
1110,2006-10-31,49.035282135009766,43.74196931034068,32.74242909256468,54.74150952811668
1111,2006-11-01,48.753814697265625,43.78328163541408,32.803248236311255,54.7633150345169
1112,2006-11-02,48.69009017944336,43.955497812850126,32.75903292470869,55.15196270099156
1113,2006-11-03,48.54667663574219,44.069667477188844,32.832358020288154,55.30697693408953
1114,2006-11-06,49.17868423461914,44.85365954953425,33.633615302032325,56.073703797036174
1115,2006-11-07,49.25836563110352,44.79578710654154,33.80260090895966,55.78897330412342
1116,2006-11-08,49.33293533325195,45.14528383300444,34.164078396257935,56.12648926975095
1117,2006-11-09,49.24235916137695,45.183989657639486,33.850096782445256,56.51788253283372
1118,2006-11-10,48.89070510864258,46.58947908318409,35.212449622111336,57.96650854425684
1119,2006-11-13,49.05587768554688,44.33576012474119,32.98027855882694,55.691241690655445
1120,2006-11-14,49.70589447021485,46.219931674080655,35.229873157616886,57.209990190544424
1121,2006-11-15,49.61001968383789,46.597105229935316,35.628227049625096,57.565983410245536
1122,2006-11-16,49.80181121826172,47.0938713588988,35.90814631499812,58.279596402799484
1123,2006-11-17,49.98296737670898,47.55839011334507,36.329151794931974,58.787628431758165
1124,2006-11-20,49.684600830078125,48.584789485881785,37.36829414694196,59.80128482482161
1125,2006-11-21,49.59400177001953,49.17273685653859,38.07829073624481,60.26718297683237
1126,2006-11-22,49.82843399047852,49.61441183667206,38.540065915778314,60.68875775756581
1127,2006-11-23,,49.913934436523675,38.61855431476659,61.20931455828076
1128,2006-11-24,49.73786926269531,50.14084042522778,38.80037585142586,61.481304999029696
1129,2006-11-27,,50.66549142059472,39.44534167499202,61.885641166197416
1130,2006-11-28,48.67224884033203,50.717375135567224,39.71752979596132,61.71722047517313
1131,2006-11-29,48.7628173828125,51.032056811023146,40.0531994003341,62.01091422171219
1132,2006-11-30,48.97594451904297,51.497214208711235,40.30341816231119,62.69101025511128
1133,2006-12-01,48.61896896362305,51.71786722784044,40.481584162831,62.95415029284989
1134,2006-12-04,49.823123931884766,52.47909928399365,41.26754844734529,63.690650120642005
1135,2006-12-05,50.33994674682617,52.4586820923403,41.47442853834326,63.44293564633733
1136,2006-12-06,50.14811706542969,52.72526918193172,41.761329052251554,63.68920931161189
1137,2006-12-07,50.20674514770508,52.8226627030762,41.6413262223388,64.00399918381359
1138,2006-12-08,50.00959396362305,52.838761758537295,41.61338395322386,64.06413956385073
1139,2006-12-11,49.89237594604492,52.71406247135087,41.50286267239831,63.925262270303435
1140,2006-12-12,50.14811706542969,52.26430939123073,41.28035643566206,63.24826234679941
1141,2006-12-13,50.49443817138672,52.23541470301987,41.27169351073891,63.19913589530083
1142,2006-12-14,50.80881118774414,52.13450831257687,40.952886697755105,63.316129927398634
1143,2006-12-15,50.77682876586914,52.07934002920504,40.85374346117719,63.304936597232896
1144,2006-12-18,50.85142517089844,51.9828482732861,40.77016726852308,63.19552927804912
1145,2006-12-19,51.14982223510742,51.6693416959679,40.68260158446878,62.656081807467025
1146,2006-12-20,51.14982223510742,51.64802126263611,40.68020423860803,62.615838286664186
1147,2006-12-21,51.10185623168945,51.620752503078954,40.43357391571689,62.807931090441016
1148,2006-12-22,50.75020980834961,51.6598387011219,40.42633225796713,62.893345144276665
1149,2006-12-25,,51.30699783399853,39.95091849610986,62.6630771718872
1150,2006-12-26,50.96867370605469,51.43192551774324,40.30907245180176,62.554778583684715
1151,2006-12-27,51.78917694091797,51.668504843684985,40.56580687578745,62.77120281158252
1152,2006-12-28,51.6666259765625,51.38938307922214,40.184673164493084,62.5940929939512
1153,2006-12-29,51.7625617980957,51.332131381177476,40.0844533319697,62.579809430385254
1154,2007-01-01,,50.38116171340674,39.02012502869762,61.74219839811586
1155,2007-01-02,,50.57455414515384,39.44867189889212,61.70043639141556
1156,2007-01-03,51.82649230957031,51.47423161215501,40.373552327967005,62.57491089634301
1157,2007-01-04,52.380615234375,51.26494345193997,40.071551889358915,62.458335014521026
1158,2007-01-05,51.90641021728516,51.277293658517266,40.043761461140036,62.510825855894495
1159,2007-01-08,52.6949577331543,51.27509440793432,40.06089446013804,62.4892943557306
1160,2007-01-09,53.318355560302734,50.967754827416485,39.98162259301685,61.95388706181612
1161,2007-01-10,52.68961334228516,51.053064944464296,40.087796190113416,62.01833369881518
1162,2007-01-11,52.56176376342773,51.18757876345312,40.00539097863784,62.369766548268395
1163,2007-01-12,52.92940902709961,51.476702905979224,40.240446638400115,62.71295917355833
1164,2007-01-15,,51.994748841371845,40.77165740075107,63.21784028199262
1165,2007-01-16,53.71796798706055,51.748025779735045,40.75209070689084,62.74396085257925
1166,2007-01-17,53.291725158691406,52.02520906214566,41.05573953215708,62.99467859213425
1167,2007-01-18,52.98799514770508,52.27865924579878,41.09587834956076,63.46144014203679
1168,2007-01-19,51.24038696289063,52.46838914122296,41.24137043180436,63.69540785064155
1169,2007-01-22,51.7412338256836,53.11143424068822,41.897414883287695,64.32545359808874
1170,2007-01-23,51.72523880004883,53.01487213765603,42.027543120338535,64.00220115497352
1171,2007-01-24,51.8957405090332,53.32731800551889,42.35168041778867,64.30295559324911
1172,2007-01-25,51.954349517822266,53.47721326166418,42.28308635975738,64.67134016357099
1173,2007-01-26,51.92238235473633,53.93443720237874,42.69799333119412,65.17088107356335
1174,2007-01-29,52.503173828125,54.85537522879403,43.63438749894497,66.0763629586431
1175,2007-01-30,52.94540023803711,54.75427141295048,43.76065501332532,65.74788781257564
1176,2007-01-31,52.82818222045898,54.981230536567885,44.00800943272629,65.95445164040947
1177,2007-02-01,52.748233795166016,55.240048328875766,44.05456513457065,66.42553152318088
1178,2007-02-02,52.83882141113281,55.52069536083509,44.29134703742031,66.75004368424987
1179,2007-02-05,53.4835319519043,56.06550495043519,44.85081943942959,67.2801904614408
1180,2007-02-06,53.201148986816406,56.06679013602563,45.079335961748136,67.05424431030313
1181,2007-02-07,53.19580459594727,56.404831301312626,45.437756765716365,67.3719058369089
1182,2007-02-08,53.23855209350586,56.49845534038648,45.313728505226734,67.68318217554622
1183,2007-02-09,52.66671752929688,56.51193697506744,45.28355192952612,67.74032202060877
1184,2007-02-12,52.6827507019043,56.89248364061283,45.67894200114978,68.10602528007588
1185,2007-02-13,52.52776718139648,56.85479203184236,45.86847004335926,67.84111402032546
1186,2007-02-14,53.01411437988281,57.21055006200495,46.244571337358316,68.17652878665157
1187,2007-02-15,52.86446762084961,57.256466149543414,46.07301803408122,68.43991426500561
1188,2007-02-16,52.901851654052734,56.657700367948195,45.328074391370116,67.98732634452628
1189,2007-02-19,,57.287793293159,45.89218662171466,68.68339996460334
1190,2007-02-20,53.09425735473633,55.85974980138029,44.71482937377367,67.00467022898691
1191,2007-02-21,52.95530319213867,55.196155309337286,44.09576143489837,66.29654918377621
1192,2007-02-22,52.63998794555664,54.63307729064478,43.350932842427454,65.9152217388621
1193,2007-02-23,52.22848129272461,55.61990360776419,44.393615519043166,66.84619169648522
1194,2007-02-26,51.7902946472168,55.24830877399469,44.036699713122474,66.4599178348669
1195,2007-02-27,50.21376037597656,54.85587226145105,43.87152765676379,65.8402168661383
1196,2007-02-28,49.66863632202149,54.8238357509563,43.85966364998971,65.78800785192288
1197,2007-03-01,49.310585021972656,54.78168770790052,43.59977128906771,65.96360412673333
1198,2007-03-02,48.57843399047852,54.71954319788476,43.4937574708778,65.94532892489173
1199,2007-03-05,49.06476211547852,54.78699811460288,43.575603505029186,65.99839272417657
1200,2007-03-06,50.12824249267578,54.66764156463908,43.68319509070035,65.6520880385778
1201,2007-03-07,50.20306015014648,54.72578608006337,43.76157803589762,65.68999412422912
1202,2007-03-08,49.70071029663086,54.71691029780313,43.53482775554929,65.89899284005698
1203,2007-03-09,49.85033798217773,54.590649838585406,43.36444893536715,65.81685074180366
1204,2007-03-12,50.29391860961914,54.481225795862045,43.26859100242748,65.6938605892966
1205,2007-03-13,49.545745849609375,54.00154621864079,43.0158388653984,64.98725357188317
1206,2007-03-14,50.10685348510742,53.870915753093186,42.90539262231026,64.83643888387611
1207,2007-03-15,49.94119644165039,53.87475193954103,42.68279278785806,65.066711091224
1208,2007-03-16,49.834320068359375,53.6354181394245,42.3979935762995,64.8728427025495
1209,2007-03-19,50.22978591918945,53.81454531100056,42.588581759354476,65.04050886264665
1210,2007-03-20,50.50233459472656,53.648621459271226,42.658400114024246,64.6388428045182
1211,2007-03-21,50.9619255065918,53.75621718629825,42.78611381301547,64.72632055958104
1212,2007-03-22,50.87108612060547,53.89101919088976,42.70833063757895,65.07370774420056
1213,2007-03-23,50.78559494018555,53.94927364900176,42.72237170224852,65.176175595755
1214,2007-03-26,50.7695426940918,54.563570212491946,43.35000973324794,65.77713069173595
1215,2007-03-27,50.62526321411133,54.2399520514226,43.25270023587549,65.22720386696972
1216,2007-03-28,50.37407684326172,54.00040084347982,43.03284426456738,64.96795742239225
1217,2007-03-29,50.53972244262695,53.75588017818029,42.56383683362648,64.9479235227341
1218,2007-03-30,50.37407684326172,53.394587640996605,42.15155821547929,64.63761706651391
1219,2007-04-02,50.88176727294922,53.52067254054713,42.284892606635665,64.7564524744586
1220,2007-04-03,51.3574104309082,53.128001767352444,42.11816772539481,64.13783580931008
1221,2007-04-04,51.41618347167969,54.566927597783945,43.46867676900262,65.66517842656526
1222,2007-04-05,51.58184814453125,54.82844927436222,43.51037042688467,66.14652812183976
1223,2007-04-06,,54.75181662122588,43.38887068192149,66.11476256053027
1224,2007-04-09,51.63529968261719,54.82517086599595,43.48300976564413,66.16733196634777
1225,2007-04-10,51.549781799316406,54.551478110902146,43.43914237783125,65.66381384397303
1226,2007-04-11,50.85505676269531,54.211277179055415,43.11955614067752,65.30299821743331
1227,2007-04-12,51.12760543823242,52.93907470113183,41.75224898373017,64.12590041853349
1228,2007-04-13,50.73213577270508,52.80182690900674,41.57121064213095,64.03244317588253
1229,2007-04-16,51.4001579284668,52.729274517425175,41.514029828345755,63.944519206504594
1230,2007-04-17,51.90251922607422,52.338986578012374,41.35086675956505,63.3271063964597
1231,2007-04-18,50.66264343261719,52.39614544832327,41.42853077446861,63.36376012217792
1232,2007-04-19,50.39011764526367,52.454319689937805,41.26959857731596,63.63904080255965
1233,2007-04-20,50.54508209228516,52.456395498545135,41.227819604998764,63.684971392091505
1234,2007-04-23,50.88176727294922,52.65064426382636,41.436486978247146,63.86480154940557
1235,2007-04-24,52.6346549987793,52.41223527722036,41.42457897240298,63.39989158203774
1236,2007-04-25,54.22188949584961,52.4775148587783,41.5094024756328,63.4456272419238
1237,2007-04-26,53.92258071899414,52.37969674450646,41.19326593677074,63.56612755224218
1238,2007-04-27,54.06688690185547,52.41978181971288,41.18820996831186,63.6513536711139
1239,2007-04-30,54.622676849365234,53.32404487223843,41.96367969462023,64.68441004985664
1240,2007-05-01,55.135719299316406,52.056646008466764,40.97282676043187,63.140465256501656
1241,2007-05-02,54.62804412841797,51.487170184552696,40.426062059589,62.54827830951639
1242,2007-05-03,54.9379997253418,51.4923633918883,40.21209073112685,62.772636052649744
1243,2007-05-04,55.02348709106445,52.73379807039968,41.49867170127618,63.96892443952318
